timestamp_utc,machine_id,project_commit,allocator_version,allocator_commit,workload,scale,allocator,run_number,repetitions,arg1,arg2,elapsed_seconds,user_seconds,system_seconds,cpu_percent,peak_memory_bytes,major_faults,minor_faults,voluntary_context_switches,involuntary_context_switches,checksum,exit_code,status,stdout_log,stderr_log,time_log
2026-09-07T15:38:40Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,overloaded,5,1,360,,216.460000,216.45,0.13,100.055,285077504,0,1480,55,112,4.8968250157139115e+119,0,success,run-logs/matrix/short/overloaded_run_5.stdout.txt,run-logs/matrix/short/overloaded_run_5.stderr.txt,run-logs/matrix/short/overloaded_run_5.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,regular,1,115,350,700,22527.000000,22514.66,12.76,100.002,258375680,15,7284944,3023,11280,1.6301277146679046e+127,0,success,run-logs/nodes/long/regular_run_1.stdout.txt,run-logs/nodes/long/regular_run_1.stderr.txt,run-logs/nodes/long/regular_run_1.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,overloaded,1,115,350,700,24688.000000,24685.76,2.43,100.001,266887168,25,170112,3018,13075,1.6301277146679046e+127,0,success,run-logs/nodes/long/overloaded_run_1.stdout.txt,run-logs/nodes/long/overloaded_run_1.stderr.txt,run-logs/nodes/long/overloaded_run_1.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,regular,2,115,350,700,22536.000000,22523.96,12.39,100.002,258375680,20,7285667,2997,11086,1.6301277146679046e+127,0,success,run-logs/nodes/long/regular_run_2.stdout.txt,run-logs/nodes/long/regular_run_2.stderr.txt,run-logs/nodes/long/regular_run_2.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,overloaded,2,115,350,700,24760.000000,24758.26,2.38,100.003,266887168,18,170958,3009,12451,1.6301277146679046e+127,0,success,run-logs/nodes/long/overloaded_run_2.stdout.txt,run-logs/nodes/long/overloaded_run_2.stderr.txt,run-logs/nodes/long/overloaded_run_2.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,regular,3,115,350,700,22542.000000,22530.30,12.43,100.003,258375680,21,7284470,3017,10939,1.6301277146679046e+127,0,success,run-logs/nodes/long/regular_run_3.stdout.txt,run-logs/nodes/long/regular_run_3.stderr.txt,run-logs/nodes/long/regular_run_3.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,overloaded,3,115,350,700,24751.000000,24749.99,2.27,100.005,266887168,18,171087,3027,12807,1.6301277146679046e+127,0,success,run-logs/nodes/long/overloaded_run_3.stdout.txt,run-logs/nodes/long/overloaded_run_3.stderr.txt,run-logs/nodes/long/overloaded_run_3.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,regular,4,115,350,700,22524.000000,22511.20,12.50,99.999,258375680,14,7284481,3007,11103,1.6301277146679046e+127,0,success,run-logs/nodes/long/regular_run_4.stdout.txt,run-logs/nodes/long/regular_run_4.stderr.txt,run-logs/nodes/long/regular_run_4.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,overloaded,4,115,350,700,24779.000000,24777.09,2.31,100.002,266887168,11,171503,3031,13025,1.6301277146679046e+127,0,success,run-logs/nodes/long/overloaded_run_4.stdout.txt,run-logs/nodes/long/overloaded_run_4.stderr.txt,run-logs/nodes/long/overloaded_run_4.time.txt
2026-09-08T10:44:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,regular,5,115,350,700,22560.000000,22547.15,12.62,99.999,258375680,22,7285155,3047,11457,1.6301277146679046e+127,0,success,run-logs/nodes/long/regular_run_5.stdout.txt,run-logs/nodes/long/regular_run_5.stderr.txt,run-logs/nodes/long/regular_run_5.time.txt
2026-09-08T10:44:01Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,long,overloaded,5,115,350,700,24675.000000,24673.86,2.25,100.004,266887168,13,170937,3013,11413,1.6301277146679046e+127,0,success,run-logs/nodes/long/overloaded_run_5.stdout.txt,run-logs/nodes/long/overloaded_run_5.stderr.txt,run-logs/nodes/long/overloaded_run_5.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,regular,1,42,350,700,8253.000000,8249.49,4.71,100.015,258375680,9,2660760,1135,3545,1.6301277146679046e+127,0,success,run-logs/nodes/medium/regular_run_1.stdout.txt,run-logs/nodes/medium/regular_run_1.stderr.txt,run-logs/nodes/medium/regular_run_1.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,overloaded,1,42,350,700,9051.000000,9051.11,1.05,100.013,266887168,9,62765,1123,4601,1.6301277146679046e+127,0,success,run-logs/nodes/medium/overloaded_run_1.stdout.txt,run-logs/nodes/medium/overloaded_run_1.stderr.txt,run-logs/nodes/medium/overloaded_run_1.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,regular,2,42,350,700,8290.000000,8286.09,4.76,100.010,258375680,7,2660885,1136,3999,1.6301277146679046e+127,0,success,run-logs/nodes/medium/regular_run_2.stdout.txt,run-logs/nodes/medium/regular_run_2.stderr.txt,run-logs/nodes/medium/regular_run_2.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,overloaded,2,42,350,700,9040.000000,9040.17,0.93,100.012,266887168,7,62742,1125,4068,1.6301277146679046e+127,0,success,run-logs/nodes/medium/overloaded_run_2.stdout.txt,run-logs/nodes/medium/overloaded_run_2.stderr.txt,run-logs/nodes/medium/overloaded_run_2.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,regular,3,42,350,700,8265.000000,8261.88,4.84,100.021,258375680,9,2660747,1135,4515,1.6301277146679046e+127,0,success,run-logs/nodes/medium/regular_run_3.stdout.txt,run-logs/nodes/medium/regular_run_3.stderr.txt,run-logs/nodes/medium/regular_run_3.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,overloaded,3,42,350,700,9074.000000,9074.42,0.88,100.014,266887168,8,62629,1123,4052,1.6301277146679046e+127,0,success,run-logs/nodes/medium/overloaded_run_3.stdout.txt,run-logs/nodes/medium/overloaded_run_3.stderr.txt,run-logs/nodes/medium/overloaded_run_3.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,regular,4,42,350,700,8268.000000,8265.35,4.79,100.026,258375680,6,2660667,1135,3635,1.6301277146679046e+127,0,success,run-logs/nodes/medium/regular_run_4.stdout.txt,run-logs/nodes/medium/regular_run_4.stderr.txt,run-logs/nodes/medium/regular_run_4.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,overloaded,4,42,350,700,9098.000000,9097.65,0.79,100.005,266887168,9,63082,1153,4518,1.6301277146679046e+127,0,success,run-logs/nodes/medium/overloaded_run_4.stdout.txt,run-logs/nodes/medium/overloaded_run_4.stderr.txt,run-logs/nodes/medium/overloaded_run_4.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,regular,5,42,350,700,8266.000000,8263.18,4.67,100.022,258375680,5,2660741,1121,3962,1.6301277146679046e+127,0,success,run-logs/nodes/medium/regular_run_5.stdout.txt,run-logs/nodes/medium/regular_run_5.stderr.txt,run-logs/nodes/medium/regular_run_5.time.txt
2026-09-08T03:50:58Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,medium,overloaded,5,42,350,700,9073.000000,9072.84,0.93,100.008,266887168,6,62650,1115,4467,1.6301277146679046e+127,0,success,run-logs/nodes/medium/overloaded_run_5.stdout.txt,run-logs/nodes/medium/overloaded_run_5.stderr.txt,run-logs/nodes/medium/overloaded_run_5.time.txt
2026-09-08T01:19:16Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,regular,1,1,350,700,196.250000,195.74,0.20,99.842,258359296,2,63484,75,71,1.6301277146679046e+127,0,success,run-logs/nodes/short/regular_run_1.stdout.txt,run-logs/nodes/short/regular_run_1.stderr.txt,run-logs/nodes/short/regular_run_1.time.txt
2026-09-08T01:19:16Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,overloaded,1,1,350,700,217.580000,216.33,0.08,99.462,266878976,1,1616,61,158,1.6301277146679046e+127,0,success,run-logs/nodes/short/overloaded_run_1.stdout.txt,run-logs/nodes/short/overloaded_run_1.stderr.txt,run-logs/nodes/short/overloaded_run_1.time.txt
2026-09-08T01:19:16Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,regular,2,1,350,700,198.550000,198.20,0.18,99.914,258351104,0,63487,68,67,1.6301277146679046e+127,0,success,run-logs/nodes/short/regular_run_2.stdout.txt,run-logs/nodes/short/regular_run_2.stderr.txt,run-logs/nodes/short/regular_run_2.time.txt
2026-09-08T01:19:16Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,overloaded,2,1,350,700,216.340000,215.01,0.09,99.427,266846208,2,1619,74,136,1.6301277146679046e+127,0,success,run-logs/nodes/short/overloaded_run_2.stdout.txt,run-logs/nodes/short/overloaded_run_2.stderr.txt,run-logs/nodes/short/overloaded_run_2.time.txt
2026-09-08T01:19:17Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,regular,3,1,350,700,196.980000,196.55,0.16,99.863,258322432,0,63485,62,97,1.6301277146679046e+127,0,success,run-logs/nodes/short/regular_run_3.stdout.txt,run-logs/nodes/short/regular_run_3.stderr.txt,run-logs/nodes/short/regular_run_3.time.txt
2026-09-08T01:19:17Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,overloaded,3,1,350,700,214.660000,213.24,0.11,99.390,266887168,0,1632,64,81,1.6301277146679046e+127,0,success,run-logs/nodes/short/overloaded_run_3.stdout.txt,run-logs/nodes/short/overloaded_run_3.stderr.txt,run-logs/nodes/short/overloaded_run_3.time.txt
2026-09-08T01:19:17Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,regular,4,1,350,700,196.290000,195.80,0.18,99.842,258359296,0,63479,64,67,1.6301277146679046e+127,0,success,run-logs/nodes/short/regular_run_4.stdout.txt,run-logs/nodes/short/regular_run_4.stderr.txt,run-logs/nodes/short/regular_run_4.time.txt
2026-09-08T01:19:17Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,overloaded,4,1,350,700,216.310000,214.96,0.12,99.431,266526720,0,1639,56,268,1.6301277146679046e+127,0,success,run-logs/nodes/short/overloaded_run_4.stdout.txt,run-logs/nodes/short/overloaded_run_4.stderr.txt,run-logs/nodes/short/overloaded_run_4.time.txt
2026-09-08T01:19:17Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,regular,5,1,350,700,198.840000,198.50,0.18,99.920,258244608,0,63495,59,58,1.6301277146679046e+127,0,success,run-logs/nodes/short/regular_run_5.stdout.txt,run-logs/nodes/short/regular_run_5.stderr.txt,run-logs/nodes/short/regular_run_5.time.txt
2026-09-08T01:19:17Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,nodes,short,overloaded,5,1,350,700,217.110000,215.82,0.09,99.447,266883072,0,1630,54,100,1.6301277146679046e+127,0,success,run-logs/nodes/short/overloaded_run_5.stdout.txt,run-logs/nodes/short/overloaded_run_5.stderr.txt,run-logs/nodes/short/overloaded_run_5.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,regular,1,102,800,,22414.000000,22398.15,15.33,99.998,209571840,10,7624031,2629,32649,25155.179804543972,0,success,run-logs/stress/long/regular_run_1.stdout.txt,run-logs/stress/long/regular_run_1.stderr.txt,run-logs/stress/long/regular_run_1.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,overloaded,1,102,800,,23398.000000,23394.09,4.18,100.001,267849728,14,124931,2636,14406,25155.179804543972,0,success,run-logs/stress/long/overloaded_run_1.stdout.txt,run-logs/stress/long/overloaded_run_1.stderr.txt,run-logs/stress/long/overloaded_run_1.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,regular,2,102,800,,22446.000000,22430.48,15.14,99.998,209604608,12,7624747,2651,32455,25155.179804543972,0,success,run-logs/stress/long/regular_run_2.stdout.txt,run-logs/stress/long/regular_run_2.stderr.txt,run-logs/stress/long/regular_run_2.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,overloaded,2,102,800,,23412.000000,23407.55,4.31,99.999,267849728,12,124111,2656,15908,25155.179804543972,0,success,run-logs/stress/long/overloaded_run_2.stdout.txt,run-logs/stress/long/overloaded_run_2.stderr.txt,run-logs/stress/long/overloaded_run_2.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,regular,3,102,800,,22503.000000,22487.59,15.33,100.000,209612800,11,7625121,2663,33216,25155.179804543972,0,success,run-logs/stress/long/regular_run_3.stdout.txt,run-logs/stress/long/regular_run_3.stderr.txt,run-logs/stress/long/regular_run_3.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,overloaded,3,102,800,,23409.000000,23405.00,4.55,100.002,267849728,15,125003,2644,14229,25155.179804543972,0,success,run-logs/stress/long/overloaded_run_3.stdout.txt,run-logs/stress/long/overloaded_run_3.stderr.txt,run-logs/stress/long/overloaded_run_3.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,regular,4,102,800,,22461.000000,22445.55,15.32,99.999,209526784,11,7623822,2640,32285,25155.179804543972,0,success,run-logs/stress/long/regular_run_4.stdout.txt,run-logs/stress/long/regular_run_4.stderr.txt,run-logs/stress/long/regular_run_4.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,overloaded,4,102,800,,23424.000000,23419.84,4.45,100.001,267849728,16,125457,2649,14685,25155.179804543972,0,success,run-logs/stress/long/overloaded_run_4.stdout.txt,run-logs/stress/long/overloaded_run_4.stderr.txt,run-logs/stress/long/overloaded_run_4.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,regular,5,102,800,,22542.000000,22525.56,15.78,99.997,209502208,15,7624490,2647,34662,25155.179804543972,0,success,run-logs/stress/long/regular_run_5.stdout.txt,run-logs/stress/long/regular_run_5.stderr.txt,run-logs/stress/long/regular_run_5.time.txt
2026-09-08T19:44:20Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,long,overloaded,5,102,800,,23423.000000,23418.92,4.58,100.002,267849728,9,124068,2623,14634,25155.179804543972,0,success,run-logs/stress/long/overloaded_run_5.stdout.txt,run-logs/stress/long/overloaded_run_5.stderr.txt,run-logs/stress/long/overloaded_run_5.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,regular,1,38,800,,8385.000000,8378.91,5.99,99.999,209485824,2,2840255,1019,11747,25155.179804543972,0,success,run-logs/stress/medium/regular_run_1.stdout.txt,run-logs/stress/medium/regular_run_1.stderr.txt,run-logs/stress/medium/regular_run_1.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,overloaded,1,38,800,,8751.000000,8749.24,1.71,99.999,267849728,4,46874,1013,6852,25155.179804543972,0,success,run-logs/stress/medium/overloaded_run_1.stdout.txt,run-logs/stress/medium/overloaded_run_1.stderr.txt,run-logs/stress/medium/overloaded_run_1.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,regular,2,38,800,,8375.000000,8369.09,5.95,100.000,209502208,7,2840795,1030,12258,25155.179804543972,0,success,run-logs/stress/medium/regular_run_2.stdout.txt,run-logs/stress/medium/regular_run_2.stderr.txt,run-logs/stress/medium/regular_run_2.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,overloaded,2,38,800,,8736.000000,8734.13,1.73,99.998,267849728,14,46875,1020,5376,25155.179804543972,0,success,run-logs/stress/medium/overloaded_run_2.stdout.txt,run-logs/stress/medium/overloaded_run_2.stderr.txt,run-logs/stress/medium/overloaded_run_2.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,regular,3,38,800,,8398.000000,8391.41,6.25,99.996,209661952,4,2840372,1013,11983,25155.179804543972,0,success,run-logs/stress/medium/regular_run_3.stdout.txt,run-logs/stress/medium/regular_run_3.stderr.txt,run-logs/stress/medium/regular_run_3.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,overloaded,3,38,800,,8734.000000,8732.37,1.53,99.999,267849728,5,46586,1012,5924,25155.179804543972,0,success,run-logs/stress/medium/overloaded_run_3.stdout.txt,run-logs/stress/medium/overloaded_run_3.stderr.txt,run-logs/stress/medium/overloaded_run_3.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,regular,4,38,800,,8339.000000,8332.50,6.04,99.994,209399808,4,2840514,1001,12659,25155.179804543972,0,success,run-logs/stress/medium/regular_run_4.stdout.txt,run-logs/stress/medium/regular_run_4.stderr.txt,run-logs/stress/medium/regular_run_4.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,overloaded,4,38,800,,8754.000000,8752.29,1.78,100.001,267849728,5,46444,1015,6076,25155.179804543972,0,success,run-logs/stress/medium/overloaded_run_4.stdout.txt,run-logs/stress/medium/overloaded_run_4.stderr.txt,run-logs/stress/medium/overloaded_run_4.time.txt
2026-09-08T13:13:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,regular,5,38,800,,8343.000000,8336.51,6.29,99.998,209530880,4,2840900,1018,11774,25155.179804543972,0,success,run-logs/stress/medium/regular_run_5.stdout.txt,run-logs/stress/medium/regular_run_5.stderr.txt,run-logs/stress/medium/regular_run_5.time.txt
2026-09-08T13:13:53Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,medium,overloaded,5,38,800,,8719.000000,8716.88,1.68,99.995,267849728,6,46709,1009,5781,25155.179804543972,0,success,run-logs/stress/medium/overloaded_run_5.stdout.txt,run-logs/stress/medium/overloaded_run_5.stderr.txt,run-logs/stress/medium/overloaded_run_5.time.txt
2026-09-08T10:47:54Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,short,regular,1,1,800,,218.620000,217.83,0.23,99.744,209313792,1,74881,64,303,25155.179804543972,0,success,run-logs/stress/short/regular_run_1.stdout.txt,run-logs/stress/short/regular_run_1.stderr.txt,run-logs/stress/short/regular_run_1.time.txt
2026-09-08T10:47:54Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,short,overloaded,1,1,800,,231.170000,230.95,0.11,99.952,267841536,0,1351,58,143,25155.179804543972,0,success,run-logs/stress/short/overloaded_run_1.stdout.txt,run-logs/stress/short/overloaded_run_1.stderr.txt,run-logs/stress/short/overloaded_run_1.time.txt
2026-09-08T10:47:54Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,short,regular,2,1,800,,218.400000,217.62,0.23,99.748,209338368,1,74881,69,278,25155.179804543972,0,success,run-logs/stress/short/regular_run_2.stdout.txt,run-logs/stress/short/regular_run_2.stderr.txt,run-logs/stress/short/regular_run_2.time.txt
2026-09-08T10:47:54Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,short,overloaded,2,1,800,,228.210000,227.92,0.10,99.917,267841536,2,1344,75,100,25155.179804543972,0,success,run-logs/stress/short/overloaded_run_2.stdout.txt,run-logs/stress/short/overloaded_run_2.stderr.txt,run-logs/stress/short/overloaded_run_2.time.txt
2026-09-08T10:47:54Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,short,regular,3,1,800,,217.620000,216.82,0.23,99.738,209338368,1,74871,53,261,25155.179804543972,0,success,run-logs/stress/short/regular_run_3.stdout.txt,run-logs/stress/short/regular_run_3.stderr.txt,run-logs/stress/short/regular_run_3.time.txt
2026-09-08T10:47:55Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,short,overloaded,3,1,800,,231.230000,231.02,0.11,99.957,267845632,0,1355,58,147,25155.179804543972,0,success,run-logs/stress/short/overloaded_run_3.stdout.txt,run-logs/stress/short/overloaded_run_3.stderr.txt,run-logs/stress/short/overloaded_run_3.time.txt
2026-09-08T10:47:55Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,short,regular,4,1,800,,221.040000,220.33,0.23,99.783,209358848,0,74887,58,370,25155.179804543972,0,success,run-logs/stress/short/regular_run_4.stdout.txt,run-logs/stress/short/regular_run_4.stderr.txt,run-logs/stress/short/regular_run_4.time.txt
2026-09-08T10:47:55Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,stress,short,overloaded,4,1,800,,229.200000,228.94,0.11,99.935,267837440,0,1352,55,164,25155.179804543972,0,success,run-logs/stress/short/overloaded_run_4.stdout.txt,run-logs/stress/short/overloaded_run_4.stderr.txt,run-logs/stress/short/overloaded_run_4.time.txt
